1587,24.4794
384,3.82504
1080,10.5218
842,8.49264
653,5.39063
1480,22.8591
457,5.48126
714,7.4843
1180,20.4301
549,6.43879
1295,18.0076
1498,25.1507
694,9.78149
943,12.2583
294,4.17312
909,9.26054
471,5.72821
891,9.13172
1110,16.6028
890,11.0536
1226,15.4005
39,15.5576
1170,12.1042
1685,28.6136
727,10.8467
1299,17.5052
1341,20.0028
1051,9.91878
1155,16.3618
916,13.2741
1036,10.6528
526,7.51309
701,9.71119
708,7.72529
459,3.99618
1128,17.088
1903,29.5371
17,15.7929
533,4.77221
1121,18.9601
837,10.7927
735,12.4415
404,3.36477
920,16.5247
862,12.6148
855,9.67579
1610,23.611
1197,16.4518
1183,20.5823
1283,16.6988
1352,18.1915
1265,12.2546
1126,13.0442
1574,24.7557
1188,13.4427
1107,13.9854
1314,17.0381
986,10.8548
524,6.4993
634,6.29241
750,10.5973
719,10.8293
711,8.75422
1107,16.5838
1496,17.0422
521,6.99675
1307,16.5564
1053,11.407
1008,15.0793
1358,14.282
1534,22.6219
883,8.97712
889,10.27
526,7.7461
855,7.74708
793,7.06939
498,6.85934
531,5.01683
1592,20.3908
1437,21.8282
1055,13.548
1317,16.7068
1526,20.4101
811,10.5567
1100,13.1817
615,6.5576
1407,21.4298
1140,17.4119
1059,13.7463
966,13.0165
554,7.28099
999,16.1357
901,16.3393
1267,12.1905
1187,17.079
550,6.13741
910,10.1256
47,6.45595
1505,22.5337
976,12.8233
1012,14.9842
1343,22.4773
1502,22.2702
1444,30.253
1131,14.7362
855,12.986
1587,16.385
299,1.69891
938,13.9997
1094,17.7821
546,4.94593
767,9.20207
374,3.21195
642,5.5996
950,13.4226
982,13.0145
787,7.74734
1343,22.013
1031,14.7971
1112,15.9601
1182,20.1605
920,11.1465
1940,20.0025
503,8.47439
1234,21.3989
947,10.2348
753,8.60567
276,2.63211
1388,27.1379
1026,13.4007
1099,12.9709
846,8.7756
351,2.83465
843,11.6052
1143,13.626
1288,31.0235
668,7.02848
631,6.16744
794,8.19429
1242,18.4734
1149,17.905
963,11.5455
1451,14.0014
744,7.45535
529,7.87063
903,14.0317
613,8.26901
14,12.7292
1842,27.7847
1307,15.0912
1587,24.5554
1342,19.1339
1006,13.2811
1094,13.3484
1180,12.2261
1223,17.9959
952,11.4438
89,11.187
1019,16.5609
829,8.15474
1574,23.1914
720,6.36959
1016,12.862
571,11.6849
151,1.3901
1275,18.5435
603,7.72839
1539,19.731
593,6.14054
778,7.32946
585,7.29901
859,15.3347
821,9.89988
1628,29.9446
692,6.89679
436,2.73677
1104,15.5225
1068,13.7924
932,14.2708
825,10.1801
468,4.87156
1150,18.217
1151,14.7295
1064,12.4863
1570,25.5376
1357,23.2654
1585,15.098
588,6.70959
1550,18.8015
383,4.44337
1180,22.0758
1273,18.5793
1089,13.3543
1201,15.788
1484,24.0603
1149,15.7886
748,7.64155
1095,10.8892
1722,22.6137
1431,22.956
1158,16.2653
1154,20.1438
1556,25.5777
2048,32.837
831,8.82286
1078,15.1871
1378,24.0605
758,10.9924
961,15.1655
1317,19.1507
1105,20.5008
977,12.1969
999,14.4955
500,4.271
1083,13.5548
496,3.69277
854,12.6165
1133,17.5958
387,2.35835
1015,13.9466
1416,22.5919
1288,22.0695
1004,9.19628
1293,18.52
1302,15.0674
832,10.0905
684,9.39562
914,10.7743
1127,17.6154
1326,19.2001
562,8.83708
817,12.8846
1368,19.6408
571,7.38223
1200,14.2158
1616,29.8752
212,1.55392
1109,13.9935
966,9.97771
989,14.9354
1585,27.1269
980,13.2117
1052,18.807
679,13.2733
572,7.77362
1163,14.2352
971,13.2498
1729,3.66658
1389,20.7264
1049,14.3146
1878,31.1537
578,6.15443
848,8.56359
1215,16.6047
1182,17.2338
1569,26.7501
548,8.02904
1017,15.8598
1452,19.9233
1574,24.3186
675,8.86632
975,9.79922
731,8.30792
1139,20.695
1642,16.7337
804,7.35785
889,11.2457
539,5.76738
901,15.9353
16,11.6924
448,3.49146
1332,15.8237
737,8.63141
1042,12.106
495,4.357
1229,19.4608
1669,24.8215
833,9.45348
1266,18.997
944,12.5918
1624,21.4692
953,18.1292
803,8.59435
1118,15.5458
1324,22.3309
994,11.3825
1008,13.1577
1438,17.2426
446,5.5127
1138,15.5814
1296,15.088
844,12.2318
221,1.81583
310,4.38859
447,5.10458
790,9.39505
922,11.9314
849,9.76719
1433,17.9474
864,12.4575
1167,16.3632
2005,33.0038
982,14.348
699,7.1653
685,8.42434
687,7.38163
846,16.1588
1508,22.1839
682,6.76732
806,9.49015
1304,19.9514
641,7.62869
820,11.1618
843,9.41103
692,10.9695
832,14.5789
1061,13.3394
1192,12.6921
972,13.5186
572,8.23227
1068,12.506
1057,13.0098
511,6.72001
1333,21.0258
1069,15.8589
1102,15.9934
1010,10.8544
846,10.8059
